valeur_fonciere,surface_reelle_bati,nombre_pieces_principales,longitude,latitude,type_local,jour_semaine,jours_depuis_achat
45000.0,29.0,1.0,5.593604,45.365744,Appartement,3,242
601200.0,103.0,5.0,5.943014,45.285292,Maison,2,257
601200.0,103.0,5.0,5.943014,45.285292,Maison,2,257
127000.0,34.0,1.0,5.825012,45.137354,Appartement,1,244
127000.0,34.0,2.0,5.825012,45.137354,Appartement,1,244
337821.0,86.0,4.0,5.828248,45.140795,Appartement,2,250
276870.0,96.0,5.0,5.979398,45.348468,Maison,3,242
43900.0,21.0,1.0,6.057295,45.274961,Appartement,2,236
299930.0,103.0,5.0,6.021788,45.436916,Maison,0,266
425480.0,114.0,5.0,5.614092,45.348488,Maison,4,241
121960.0,64.0,3.0,5.592171,45.367317,Appartement,2,243
77000.0,54.0,3.0,5.724614,45.171959,Appartement,4,248
179000.0,95.0,4.0,5.583045,45.367747,Appartement,2,236
199390.0,88.0,4.0,5.726994,45.168498,Appartement,2,250
129000.0,61.0,4.0,5.672019,45.246881,Appartement,4,248
117000.0,79.0,4.0,5.769967,45.080002,Appartement,4,248
52610.0,17.0,1.0,5.816347,45.343413,Appartement,0,245
52610.0,17.0,1.0,5.816347,45.343413,Appartement,0,245
389000.0,97.0,5.0,5.795778,45.090585,Maison,0,252
57000.0,25.0,1.0,5.725439,45.168228,Appartement,1,244
77000.0,44.0,2.0,5.725887,45.16568,Appartement,0,245
585840.0,195.0,5.0,5.903957,45.333626,Maison,1,237
159000.0,62.0,5.0,5.726534,45.168706,Appartement,3,235
68000.0,48.0,2.0,6.114318,45.392125,Appartement,1,244
352000.0,103.0,3.0,5.72887,45.192891,Appartement,2,243
190000.0,72.0,3.0,6.079622,45.329021,Maison,2,243
80000.0,90.0,3.0,5.61551,45.373048,Maison,4,255
28650.0,18.0,1.0,6.057295,45.274961,Appartement,2,243
162500.0,76.0,4.0,6.050617,45.375802,Maison,4,241
145100.0,45.0,2.0,5.824301,45.129717,Appartement,1,251
107000.0,36.0,2.0,6.077157,45.398588,Appartement,0,252
141000.0,43.0,3.0,5.993095,45.255452,Appartement,1,286
266500.0,77.0,5.0,5.916701,45.266411,Maison,3,235
110550.0,40.0,2.0,5.584468,45.370932,Appartement,4,241
115000.0,98.0,5.0,5.886762,45.237181,Maison,3,249
440000.0,31.0,1.0,5.594268,45.365403,Appartement,3,256
440000.0,31.0,1.0,5.594268,45.365403,Appartement,3,256
440000.0,31.0,1.0,5.594268,45.365403,Appartement,3,256
440000.0,31.0,1.0,5.594268,45.365403,Appartement,3,256
440000.0,31.0,2.0,5.594268,45.365403,Appartement,3,256
440000.0,31.0,1.0,5.594268,45.365403,Appartement,3,256
440000.0,56.0,2.0,5.594268,45.365403,Appartement,3,256
105000.0,60.0,3.0,5.697628,45.375663,Maison,3,249
303900.0,100.0,5.0,5.730117,45.177714,Appartement,4,241
208000.0,74.0,3.0,5.734879,45.179656,Appartement,3,242
81225.0,58.0,2.0,5.73684,45.17212,Appartement,3,242
45600.0,19.0,1.0,5.875627,45.122964,Appartement,0,259
115000.0,82.0,4.0,5.738598,45.170862,Appartement,4,234
328000.0,82.0,4.0,5.687223,45.240369,Maison,4,241
85500.0,35.0,2.0,5.727706,45.167795,Appartement,1,244
126000.0,81.0,4.0,5.745243,45.095266,Appartement,4,234
138000.0,62.0,3.0,6.04757,45.374466,Appartement,4,241
228700.0,98.0,5.0,5.725931,45.167533,Appartement,4,241
322100.0,106.0,5.0,5.671115,45.244877,Appartement,4,255
51800.0,51.0,2.0,5.734683,45.161128,Appartement,1,251
351250.0,93.0,4.0,5.709087,45.02791,Maison,4,241
210000.0,87.0,4.0,5.777852,45.054311,Maison,2,250
136200.0,61.0,4.0,5.727959,45.177769,Appartement,1,251
448000.0,168.0,6.0,5.723674,45.18932,Appartement,4,234
115200.0,64.0,3.0,5.923198,45.315969,Maison,4,234
67200.0,18.0,1.0,5.735829,45.175783,Appartement,2,257
82000.0,48.0,2.0,5.726609,45.165096,Appartement,3,249
114600.0,39.0,2.0,5.683656,45.220321,Appartement,3,249
131620.0,24.0,2.0,6.066441,45.087246,Appartement,3,340
131850.0,25.0,1.0,6.063815,45.092101,Appartement,4,339
135000.0,100.0,5.0,5.64748,45.025371,Maison,0,329
117930.0,79.0,3.0,5.697765,45.192753,Appartement,3,340
230000.0,75.0,3.0,5.705838,44.976159,Maison,3,340
120000.0,39.0,2.0,5.559334,45.047886,Appartement,4,339
359500.0,111.0,4.0,5.691229,45.122002,Maison,4,339
282140.0,68.0,3.0,5.691043,45.164217,Appartement,0,329
65000.0,84.0,4.0,5.959382,44.789533,Maison,3,340
174550.0,61.0,3.0,5.693287,45.170995,Appartement,3,326
116500.0,23.0,1.0,6.123528,45.014893,Appartement,5,331
499000.0,12.0,1.0,5.593523,44.832314,Maison,4,332
499000.0,86.0,4.0,5.593523,44.832314,Maison,4,332
499000.0,86.0,4.0,5.593523,44.832314,Maison,4,332
499000.0,12.0,1.0,5.593523,44.832314,Maison,4,332
499000.0,86.0,4.0,5.593523,44.832314,Maison,4,332
499000.0,12.0,1.0,5.593523,44.832314,Maison,4,332
45000.0,42.0,2.0,5.946603,44.818706,Maison,0,329
285300.0,82.0,3.0,6.047205,45.065316,Maison,2,334
119000.0,66.0,3.0,5.681071,45.193029,Appartement,3,333
450000.0,212.0,5.0,5.750325,44.817838,Maison,4,332
107300.0,54.0,2.0,5.691971,45.185544,Appartement,4,339
147000.0,28.0,2.0,6.117735,45.005644,Appartement,3,319
676600.0,174.0,6.0,5.668251,45.11169,Maison,3,326
93104.04,22.0,2.0,6.068585,45.086277,Appartement,0,322
78500.0,19.0,1.0,6.059613,45.090304,Appartement,2,341
95000.0,22.0,1.0,6.07158,45.12867,Appartement,0,329
215000.0,43.0,2.0,5.550929,45.069114,Appartement,3,340
135000.0,67.0,3.0,5.710786,45.134353,Appartement,0,329
148000.0,22.0,1.0,6.066441,45.087246,Appartement,1,335
250000.0,45.0,3.0,6.123939,45.003845,Appartement,2,334
110000.0,79.0,3.0,5.693495,45.197742,Appartement,1,321
132500.0,57.0,3.0,5.742767,44.959277,Maison,4,325
127500.0,26.0,1.0,6.125786,45.014583,Appartement,3,340
75810.0,24.0,1.0,6.125693,45.018876,Appartement,1,321
80000.0,25.0,1.0,5.540311,45.174717,Appartement,2,334
197500.0,65.0,3.0,5.675922,45.093875,Appartement,3,340
135000.0,42.0,2.0,5.697558,45.189832,Appartement,2,320
178000.0,27.0,1.0,6.064928,45.090894,Appartement,1,314
306000.0,80.0,4.0,5.692856,45.190035,Maison,0,336
306000.0,40.0,2.0,5.692856,45.190035,Maison,0,336
118150.0,64.0,4.0,5.688369,45.179341,Appartement,0,315
307000.0,64.0,5.0,6.118639,45.005904,Appartement,4,325
94000.0,68.0,4.0,5.698601,45.139666,Appartement,3,326
215445.0,140.0,4.0,5.783947,44.983184,Maison,1,335
143000.0,66.0,3.0,5.691918,45.195508,Appartement,0,322
110000.0,58.0,3.0,5.820401,44.971416,Appartement,4,325
272350.0,69.0,3.0,5.671376,45.122696,Appartement,3,340
219100.0,65.0,3.0,5.677826,45.086634,Appartement,2,320
63500.0,50.0,3.0,5.74777,44.816954,Maison,3,333
79000.0,46.0,1.0,6.169743,45.071951,Maison,4,311
198000.0,62.0,3.0,5.66744,45.210005,Appartement,4,311
280860.0,66.0,4.0,6.087397,45.051336,Maison,2,320
178560.0,50.0,2.0,5.671376,45.122696,Appartement,4,311
137000.0,84.0,5.0,5.559334,45.047886,Appartement,4,318
137000.0,36.0,2.0,5.559334,45.047886,Appartement,4,318
137000.0,19.0,1.0,5.559334,45.047886,Appartement,4,318
137000.0,19.0,1.0,5.559334,45.047886,Appartement,4,318
137000.0,22.0,1.0,5.559334,45.047886,Appartement,4,318
350000.0,110.0,4.0,5.543804,45.182688,Maison,4,304
94220.0,26.0,2.0,5.595127,45.126415,Appartement,3,319
143040.0,22.0,2.0,6.067086,45.087446,Appartement,2,313
260000.0,103.0,4.0,5.776643,44.955898,Maison,0,315
116000.0,68.0,4.0,5.677493,45.196101,Appartement,0,301
95000.0,68.0,4.0,5.689279,45.191912,Appartement,2,313
145180.0,31.0,2.0,5.589438,45.126647,Appartement,0,301
107450.0,34.0,1.0,5.547248,45.061572,Appartement,0,308
100000.0,46.0,3.0,6.118639,45.005904,Appartement,3,319
210000.0,48.0,3.0,5.551951,44.89763,Maison,4,304
218000.0,66.0,3.0,5.667651,45.051681,Appartement,5,303
274000.0,60.0,4.0,6.072585,45.128399,Appartement,0,308
77000.0,55.0,2.0,5.696235,45.189954,Appartement,3,305
118000.0,68.0,4.0,5.697619,45.125653,Appartement,0,301
145000.0,45.0,2.0,5.684138,45.095039,Appartement,1,321
40000.0,35.0,2.0,5.727021,44.974304,Maison,1,321
105000.0,36.0,3.0,6.124933,45.014452,Appartement,0,315
215000.0,110.0,4.0,5.756903,44.81788,Maison,4,318
193000.0,70.0,3.0,5.707782,45.137546,Appartement,0,301
123583.0,24.0,1.0,6.123933,45.0159,Appartement,5,303
270000.0,45.0,2.0,6.060707,45.092955,Appartement,4,318
105000.0,27.0,3.0,6.067891,45.086041,Appartement,3,312
72190.0,19.0,2.0,6.124236,45.00194,Appartement,1,300
190650.0,32.0,1.0,6.124171,45.007816,Appartement,4,311
43000.0,22.0,2.0,5.860733,45.024515,Appartement,4,318
71250.0,25.0,1.0,5.567204,45.051105,Appartement,0,315
145000.0,116.0,6.0,5.763446,44.9359,Maison,1,307
318050.0,76.0,4.0,5.660287,45.215296,Maison,4,325
19100.0,16.0,1.0,5.554036,44.900477,Appartement,3,298
280000.0,83.0,5.0,5.662042,45.212946,Maison,0,315
112000.0,87.0,5.0,5.663678,45.202806,Appartement,4,318
345000.0,81.0,4.0,5.648526,45.027597,Maison,3,312
170200.0,78.0,4.0,5.676144,45.194772,Appartement,1,307
304980.0,49.0,1.0,6.062025,45.091265,Appartement,4,318
540000.0,100.0,4.0,5.634289,45.182742,Maison,3,305
177175.0,45.0,2.0,6.123865,45.004744,Appartement,1,335
285248.0,74.0,3.0,5.656849,45.215379,Appartement,5,317
375000.0,75.0,3.0,5.675027,45.205306,Maison,5,317
75000.0,74.0,4.0,5.700136,45.136345,Appartement,2,313
185000.0,60.0,4.0,5.752206,44.817138,Maison,4,318
487050.0,66.0,4.0,5.695571,45.188185,Appartement,3,298
487050.0,66.0,4.0,5.695571,45.188185,Appartement,3,298
487050.0,40.0,2.0,5.695571,45.188185,Appartement,3,298
487050.0,104.0,4.0,5.695571,45.188185,Maison,3,298
183500.0,38.0,2.0,5.548437,45.066734,Appartement,1,293
118000.0,31.0,1.0,6.123808,45.011602,Appartement,4,304
195000.0,45.0,2.0,5.782462,44.913737,Appartement,0,308
195000.0,73.0,3.0,5.782462,44.913737,Appartement,0,308
195000.0,74.0,3.0,5.782462,44.913737,Appartement,0,308
208000.0,85.0,3.0,5.691037,45.188886,Appartement,2,292
61030.0,17.0,1.0,6.123808,45.011602,Appartement,3,291
144000.0,96.0,2.0,5.971341,44.845333,Maison,0,308
125000.0,125.0,4.0,6.127032,45.046422,Appartement,1,293
325000.0,100.0,5.0,5.777881,44.999775,Appartement,4,311
190000.0,56.0,3.0,5.65485,44.792085,Maison,5,310
140500.0,30.0,2.0,5.54976,45.070301,Appartement,1,293
480500.0,131.0,7.0,5.557934,45.066669,Maison,2,292
90000.0,45.0,2.0,5.744064,44.958597,Maison,1,293
156000.0,69.0,4.0,5.669481,45.19918,Appartement,2,299
350000.0,72.0,3.0,5.70529,44.774346,Maison,1,293
89730.0,51.0,2.0,5.554036,44.900477,Appartement,1,286
572320.0,64.0,4.0,5.520759,45.030627,Maison,3,305
229500.0,58.0,2.0,5.630387,45.170022,Appartement,1,286
100000.0,60.0,3.0,5.752737,44.81816,Maison,4,297
80000.0,73.0,4.0,5.696693,45.129505,Appartement,2,292
25000.0,58.0,3.0,6.121919,45.0094,Appartement,3,291
135000.0,56.0,2.0,5.668087,45.051689,Appartement,0,287
384100.0,107.0,3.0,5.685108,45.198824,Maison,3,284
95000.0,56.0,3.0,5.691564,45.192539,Appartement,2,278
311730.0,80.0,3.0,5.535824,45.169393,Appartement,3,277
223000.0,42.0,3.0,6.069439,45.092898,Appartement,2,313
270600.0,37.0,1.0,5.664611,45.053001,Appartement,3,291
270600.0,50.0,1.0,5.664611,45.053001,Appartement,3,291
40000.0,82.0,2.0,5.590293,45.143888,Appartement,3,291
170000.0,57.0,3.0,5.631311,45.171581,Maison,2,271
57500.0,46.0,2.0,5.700136,45.136345,Appartement,2,271
180900.0,38.0,2.0,6.031058,45.092571,Appartement,4,276
320000.0,80.0,4.0,6.056615,45.08135,Appartement,2,278
49000.0,22.0,1.0,5.559334,45.047886,Appartement,1,265
385100.0,118.0,4.0,5.689788,45.15617,Maison,0,273
41317.2,66.0,3.0,5.689698,45.181784,Appartement,3,270
132000.0,73.0,4.0,5.70843,45.136424,Appartement,4,276
130000.0,80.0,2.0,5.652715,45.210305,Maison,0,280
130000.0,77.0,3.0,5.652715,45.210305,Maison,0,280
130000.0,77.0,3.0,5.652715,45.210305,Maison,0,280
130000.0,80.0,2.0,5.652715,45.210305,Maison,0,280
48000.0,55.0,2.0,5.745356,44.959334,Maison,2,292
308000.0,79.0,4.0,5.695253,45.176653,Appartement,3,284
141000.0,25.0,1.0,6.129223,45.017961,Appartement,0,266
141000.0,25.0,1.0,6.129223,45.017961,Appartement,0,266
140420.0,54.0,3.0,5.697589,45.181263,Appartement,2,257
124000.0,49.0,2.0,5.685949,45.192792,Appartement,2,257
260000.0,78.0,3.0,5.704078,44.769269,Maison,3,277
45475.0,21.0,1.0,5.554435,44.898986,Appartement,4,255
189050.0,52.0,3.0,5.752531,44.818017,Maison,0,280
227100.0,131.0,4.0,5.870292,44.92162,Maison,1,272
510000.0,77.0,5.0,5.680703,45.171117,Maison,4,283
80000.0,60.0,3.0,5.811448,44.902221,Maison,3,277
85320.0,29.0,1.0,5.86194,45.023847,Appartement,1,265
66000.0,32.0,2.0,5.672291,45.19975,Appartement,4,269
66000.0,43.0,3.0,5.672291,45.19975,Appartement,4,269
240860.0,33.0,1.0,6.072162,45.091822,Appartement,5,261
165100.0,38.0,2.0,6.072091,45.129625,Appartement,4,262
475200.0,92.0,4.0,5.674941,45.108026,Maison,1,265
126000.0,35.0,1.0,5.546725,45.068984,Appartement,2,257
139000.0,42.0,2.0,5.667569,45.168875,Appartement,4,276
213000.0,117.0,4.0,5.664597,44.763809,Maison,1,272
163000.0,71.0,3.0,5.680496,45.199282,Appartement,2,271
217000.0,41.0,3.0,6.083956,45.158713,Appartement,4,276
235000.0,29.0,2.0,6.12393,45.019979,Appartement,3,263
76849.5,112.0,4.0,5.657348,44.981406,Maison,4,255
132000.0,67.0,4.0,5.662711,45.204472,Appartement,2,264
85000.0,35.0,2.0,6.025761,45.122047,Appartement,0,266
119000.0,84.0,3.0,5.689343,45.190436,Appartement,3,277
241000.0,41.0,3.0,6.124373,45.022151,Appartement,3,256
120000.0,45.0,2.0,5.67674,45.197586,Appartement,4,255
158180.0,94.0,5.0,5.693978,45.129401,Appartement,3,270
244300.0,85.0,5.0,5.698059,45.168081,Appartement,0,259
262860.0,93.0,3.0,5.612695,45.013813,Appartement,2,257
73000.0,55.0,3.0,5.70843,45.136424,Appartement,2,264
73000.0,67.0,4.0,5.70843,45.136424,Appartement,2,264
252000.0,85.0,4.0,5.661427,45.203977,Appartement,1,258
257000.0,37.0,2.0,6.067397,45.090872,Appartement,1,258
254000.0,87.0,4.0,5.682059,45.197367,Appartement,0,287
284500.0,121.0,4.0,5.631068,45.244641,Maison,0,280
20000.0,26.0,1.0,5.696022,45.174836,Appartement,0,259
37750.0,20.0,1.0,5.553338,44.897823,Appartement,2,250
192000.0,66.0,2.0,5.620633,44.99007,Maison,2,250
227805.0,42.0,3.0,6.125693,45.018876,Appartement,2,250
170240.0,24.0,1.0,6.069542,45.091497,Appartement,0,245
74780.0,73.0,4.0,5.696693,45.129505,Appartement,1,265
75000.0,23.0,1.0,6.12375,45.006034,Appartement,3,256
82000.0,80.0,5.0,5.785013,44.910485,Appartement,3,270
276800.0,60.0,4.0,5.558766,45.066042,Appartement,2,257
170000.0,62.0,2.0,5.548777,45.071247,Appartement,3,256
102279.0,68.0,4.0,5.693082,45.199435,Appartement,0,273
155000.0,28.0,1.0,6.077822,45.088095,Appartement,4,248
127500.0,74.0,3.0,5.695488,45.190764,Appartement,1,251
137732.0,49.0,2.0,5.698485,45.141274,Appartement,2,271
622050.0,90.0,3.0,5.586604,45.107832,Maison,2,264
622050.0,105.0,5.0,5.586604,45.107832,Maison,2,264
436740.0,101.0,4.0,5.698174,45.185881,Maison,1,272
436740.0,126.0,5.0,5.698174,45.185881,Maison,1,272
436150.0,116.0,3.0,5.69768,45.170324,Maison,0,259
315000.0,88.0,5.0,5.678822,45.056739,Maison,1,251
179000.0,86.0,5.0,6.009814,45.074804,Maison,0,252
200000.0,37.0,3.0,6.12393,45.019979,Appartement,4,248
288500.0,112.0,8.0,5.783255,44.998816,Maison,0,280
291500.0,110.0,5.0,6.025936,45.051714,Maison,0,245
82500.0,21.0,1.0,6.071875,45.12932,Appartement,2,250
129500.0,72.0,3.0,5.682837,45.19283,Appartement,1,244
95000.0,72.0,4.0,5.700759,45.132302,Appartement,4,262
256800.0,100.0,5.0,5.68806,45.178331,Appartement,2,257
75000.0,64.0,3.0,5.682077,45.190435,Appartement,4,241
72000.0,26.0,1.0,5.567204,45.051105,Appartement,4,262
825000.0,30.0,2.0,6.066814,45.091735,Appartement,4,255
825000.0,89.0,4.0,6.066814,45.091735,Appartement,4,255
262000.0,83.0,4.0,5.661915,45.213193,Maison,0,259
350000.0,68.0,4.0,5.763816,44.780513,Maison,1,258
1.0,110.0,5.0,5.661879,45.025793,Maison,1,265
68000.0,63.0,4.0,5.69194,45.197038,Appartement,2,236
224165.88,52.0,3.0,6.067397,45.090872,Appartement,2,250
692400.0,137.0,6.0,5.562809,45.073522,Maison,3,242
303000.0,80.0,4.0,5.679598,45.151464,Appartement,3,242
88200.0,25.0,2.0,6.11835,45.005117,Appartement,0,259
883535.0,131.0,5.0,5.526462,45.064163,Maison,4,241
455000.0,157.0,6.0,5.593586,45.374693,Maison,4,234
281200.0,80.0,4.0,5.730563,45.108164,Appartement,3,242
105000.0,30.0,2.0,5.724868,45.145533,Appartement,2,222
110000.0,61.0,4.0,5.829639,45.195614,Appartement,1,223
184350.0,91.0,4.0,6.021839,45.434025,Appartement,4,241
95000.0,30.0,2.0,6.120239,44.982833,Maison,0,245
267600.0,126.0,6.0,5.781986,45.051746,Maison,2,236
139850.0,45.0,2.0,6.024709,45.435889,Appartement,0,231
356000.0,104.0,5.0,5.852009,45.209218,Maison,1,230
145700.0,46.0,1.0,5.70897,45.18974,Appartement,0,245
139000.0,50.0,1.0,5.725852,45.191205,Appartement,4,227
549100.0,125.0,4.0,5.725472,45.1902,Appartement,1,237
165000.0,59.0,3.0,5.707709,45.17321,Appartement,1,237
333500.0,110.0,5.0,5.749559,45.152016,Appartement,2,229
333500.0,40.0,1.0,5.749559,45.152016,Appartement,2,229
144420.0,30.0,2.0,5.782748,45.210152,Appartement,1,230
125271.0,78.0,4.0,5.687063,45.168626,Appartement,4,234
498000.0,147.0,5.0,5.833468,45.208345,Maison,3,228
57900.0,22.0,1.0,5.816347,45.343413,Appartement,1,244
414450.0,54.0,1.0,6.067833,45.092948,Appartement,0,231
127000.0,67.0,3.0,5.727064,45.167663,Appartement,3,235
215000.0,76.0,3.0,5.716295,45.189832,Appartement,0,245
269370.0,82.0,4.0,5.63698,45.298865,Appartement,0,231
130000.0,42.0,2.0,6.127798,45.428388,Maison,3,221
86000.0,30.0,1.0,5.708458,45.178907,Appartement,3,228
116050.0,44.0,2.0,5.728343,45.192393,Appartement,3,235
164400.0,59.0,3.0,5.769093,45.078111,Appartement,0,245
209500.0,63.0,3.0,5.635865,45.297226,Appartement,2,250
105000.0,70.0,4.0,5.751924,45.164312,Appartement,2,236
182950.0,100.0,5.0,5.826636,45.044214,Maison,2,243
440000.0,175.0,5.0,5.563067,45.32617,Maison,4,248
179900.0,97.0,5.0,5.75526,45.17438,Appartement,2,236
232400.0,86.0,4.0,5.722438,45.181054,Appartement,2,243
135000.0,73.0,2.0,5.784754,44.904538,Appartement,3,228
381000.0,141.0,7.0,5.768694,45.092674,Maison,1,244
55000.0,48.0,3.0,5.791913,44.907804,Appartement,3,228
152000.0,46.0,2.0,5.76457,45.177489,Appartement,3,228
63300.0,70.0,3.0,5.728981,45.17741,Appartement,0,224
106000.0,26.0,1.0,5.721847,45.18643,Appartement,4,227
347750.0,87.0,4.0,5.967308,45.381591,Maison,0,224
155063.0,39.0,1.0,5.722843,45.186142,Appartement,3,235
163000.0,65.0,3.0,5.495969,45.354881,Appartement,1,223
352800.0,100.0,4.0,5.718578,45.187745,Appartement,3,228
158910.0,69.0,3.0,5.707709,45.17321,Appartement,1,223
170000.0,75.0,4.0,5.581131,45.370256,Appartement,0,224
212000.0,86.0,4.0,5.722414,45.164943,Appartement,4,227
171854.27,63.0,3.0,5.683656,45.220321,Appartement,1,237
175000.0,55.0,2.0,5.719283,45.191928,Appartement,2,215
142000.0,49.0,2.0,5.710705,45.190098,Appartement,0,217
216000.0,82.0,4.0,5.693075,45.219345,Appartement,2,222
76000.0,44.0,2.0,5.724187,45.166342,Appartement,4,241
582500.0,117.0,5.0,5.85872,45.27306,Maison,1,244
85000.0,47.0,2.0,5.773113,45.085741,Appartement,4,220
318000.0,99.0,4.0,5.882626,45.307741,Maison,2,222
201600.0,33.0,1.0,6.072561,45.090917,Appartement,3,235
42000.0,26.0,1.0,5.72796,45.165661,Appartement,1,223
212100.0,53.0,2.0,5.548288,45.06232,Appartement,2,222
135000.0,53.0,2.0,5.714111,45.178613,Appartement,0,231
91200.0,63.0,4.0,5.741957,45.177437,Appartement,3,221
237800.0,62.0,3.0,5.830862,45.200638,Appartement,0,245
142200.0,67.0,4.0,5.759606,45.182804,Appartement,1,230
110000.0,51.0,2.0,5.687774,45.08722,Appartement,1,237
160000.0,65.0,3.0,5.992784,45.462132,Appartement,4,227
70000.0,42.0,2.0,5.75526,45.17438,Appartement,4,227
155000.0,43.0,2.0,6.017797,45.431899,Appartement,4,227
55000.0,75.0,5.0,5.343156,45.063484,Maison,3,242
207550.0,66.0,3.0,5.528651,45.125254,Appartement,4,241
38000.0,21.0,1.0,6.026992,45.122709,Appartement,2,243
442700.0,66.0,3.0,6.093977,45.023881,Maison,4,234
163500.0,58.0,3.0,5.764567,45.210114,Appartement,3,228
98300.0,58.0,3.0,5.701786,45.146315,Appartement,4,227
56000.0,18.0,1.0,6.123808,45.011602,Appartement,1,230
200250.0,74.0,3.0,5.707709,45.17321,Appartement,4,220
106000.0,59.0,3.0,5.770429,45.080991,Appartement,3,242
219650.0,75.0,3.0,5.716125,45.180643,Appartement,4,234
106000.0,37.0,1.0,5.706029,45.179811,Appartement,4,220
101500.0,50.0,2.0,5.713008,45.183902,Appartement,4,220
96000.0,65.0,4.0,5.743349,45.178567,Appartement,4,220
273290.0,112.0,4.0,5.230189,45.31646,Maison,2,243
273290.0,112.0,4.0,5.230189,45.31646,Maison,2,243
97000.0,101.0,5.0,5.724861,45.156452,Appartement,3,228
78000.0,24.0,1.0,6.125693,45.018876,Appartement,0,224
58520.0,41.0,2.0,5.322635,45.153575,Appartement,4,220
116770.0,72.0,3.0,5.794052,44.909237,Appartement,2,222
104740.0,56.0,2.0,5.732839,45.167612,Appartement,4,227
138000.0,47.0,2.0,5.837823,45.203625,Appartement,3,228
489250.0,160.0,5.0,5.728018,45.187011,Appartement,4,227
150000.0,43.0,3.0,5.735086,45.175078,Maison,0,245
605800.0,149.0,8.0,6.129942,45.018039,Appartement,0,224
118000.0,63.0,3.0,5.720676,45.142264,Appartement,1,230
189000.0,103.0,5.0,5.765645,45.183068,Appartement,1,230
126150.0,57.0,3.0,5.959829,44.887956,Maison,1,223
165650.0,75.0,3.0,5.717593,45.182636,Appartement,2,222
130000.0,160.0,8.0,5.752907,44.817724,Maison,1,223
59000.0,26.0,1.0,5.699058,45.131728,Appartement,3,235
751550.0,218.0,6.0,5.8441,45.254263,Maison,2,222
751550.0,218.0,6.0,5.8441,45.254263,Maison,2,222
170000.0,45.0,2.0,5.756362,44.951641,Maison,3,221
355200.0,120.0,5.0,5.896688,45.188207,Maison,4,220
108800.0,100.0,7.0,5.348182,45.060711,Maison,1,223
369000.0,200.0,8.0,5.160771,45.274708,Maison,1,216
404740.0,100.0,5.0,5.72552,45.182706,Appartement,2,215
231000.0,102.0,5.0,5.726033,45.166744,Appartement,4,227
144000.0,76.0,1.0,5.690683,45.194458,Appartement,4,220
300000.0,76.0,4.0,5.868929,45.219859,Maison,3,221
122000.0,37.0,2.0,5.743514,45.186997,Appartement,0,231
258800.0,68.0,3.0,6.023585,45.437038,Maison,2,236
174050.0,65.0,3.0,5.846014,45.245576,Appartement,0,217
152000.0,70.0,4.0,5.70442,45.188471,Appartement,1,223
63150.0,18.0,1.0,5.559334,45.047886,Appartement,1,237
113950.0,54.0,3.0,5.829639,45.195614,Appartement,2,222
109000.0,57.0,3.0,5.902208,45.261847,Appartement,0,217
157000.0,84.0,4.0,5.586471,45.372961,Appartement,1,223
72170.0,18.0,1.0,5.771092,45.186213,Appartement,2,215
319970.0,107.0,5.0,5.617366,45.267343,Maison,0,217
171800.0,106.0,5.0,5.702184,45.151535,Appartement,4,227
440770.0,122.0,5.0,5.942774,45.352292,Maison,3,221
102000.0,120.0,4.0,5.49396,45.348299,Maison,1,237
389200.0,110.0,4.0,5.560984,45.342035,Maison,3,235
102000.0,20.0,1.0,5.77578,45.216685,Appartement,1,216
253500.0,143.0,5.0,5.753181,44.8182,Maison,2,215
128200.0,56.0,3.0,5.723642,45.178167,Appartement,2,222
55000.0,38.0,2.0,5.706871,45.18456,Appartement,3,221
259000.0,57.0,3.0,5.829369,45.243166,Appartement,2,222
140000.0,20.0,1.0,5.873696,45.122865,Maison,4,227
103370.0,19.0,1.0,6.120635,45.00742,Appartement,2,215
246700.0,75.0,4.0,5.835477,45.152081,Appartement,0,231
1200000.0,180.0,8.0,5.787808,45.181658,Maison,4,227
237980.0,82.0,4.0,5.685617,45.176313,Appartement,0,224
168000.0,74.0,2.0,5.730119,45.182896,Appartement,3,214
95000.0,64.0,3.0,5.699164,45.133629,Appartement,1,223
122000.0,60.0,3.0,5.729959,45.195855,Appartement,3,221
310000.0,100.0,4.0,5.867132,45.219375,Maison,0,231
174400.0,48.0,1.0,5.720968,45.181156,Appartement,1,223
299300.0,100.0,4.0,5.48858,45.366785,Maison,1,209
40400.0,17.0,1.0,5.858365,45.026305,Appartement,1,223
220000.0,63.0,3.0,5.858483,45.211191,Appartement,0,224
200870.0,93.0,5.0,5.991993,45.463195,Maison,0,224
33535.0,18.0,1.0,5.555794,44.901422,Appartement,1,230
214080.0,70.0,3.0,5.486457,45.300702,Appartement,1,209
160000.0,64.0,3.0,5.824892,45.137616,Appartement,3,235
291100.0,61.0,3.0,5.829369,45.243166,Appartement,0,217
130000.0,104.0,1.0,5.496172,45.33127,Maison,2,215
130000.0,104.0,1.0,5.496172,45.33127,Maison,2,215
362600.0,118.0,4.0,5.557115,45.377985,Maison,4,213
403500.0,126.0,4.0,5.515732,45.326946,Maison,4,213
403500.0,126.0,4.0,5.515732,45.326946,Maison,4,213
342500.0,111.0,5.0,5.465723,45.339323,Maison,3,214
139000.0,68.0,3.0,5.712763,45.171569,Appartement,4,206
234000.0,63.0,3.0,5.720072,45.189883,Appartement,1,209
213000.0,63.0,3.0,5.709371,45.189893,Appartement,4,220
